text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:56:44Z,FALSE,,1252385743550377985,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rodrigo98829862,560,TRUE,FALSE,,
RT @ACI_Chile: Catastro trabajadores del conocimiento COVID-19. Como ACIC estamos preocupados por las consecuencias laborales que esto pued…,FALSE,0,,2020-04-20T23:56:37Z,FALSE,,1252385716736155649,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",palobos,24,TRUE,FALSE,,
"RT @maxriosg: Mientras el @GobiernodeChile pide volver a una #NuevaNormalidad, en el mundo real, seguimos en la incertidumbre y atentos al…",FALSE,0,,2020-04-20T23:56:27Z,FALSE,,1252385673060814848,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VictorBarrueto,22,TRUE,FALSE,,
"En cuarentena por Covid-19 positivo: ""La vida es frágil, así que si amas a alguien, díselo"" https://t.co/gwwi6iKWPq vía @revista_paula",FALSE,1,,2020-04-20T23:56:25Z,FALSE,,1252385666836516870,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Urd_Freija,1,FALSE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:56:20Z,FALSE,,1252385643390328839,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juanoxd,560,TRUE,FALSE,,
RT @ucatolica: #FelizLunes 🤩 Partimos la semana con una excelente noticia: Los ventiladores mecánicos desarrollados por docentes y estudian…,FALSE,0,,2020-04-20T23:56:01Z,FALSE,,1252385564931657733,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alfobioq,722,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:55:57Z,FALSE,,1252385546959118336,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Leonpeleador1,64,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:55:39Z,FALSE,,1252385472099180547,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElFelipeCruzado,560,TRUE,FALSE,,
"RT @sebasugarte: ORGULLO UNAB | Dr. Sebastián Ugarte, el hombre que ha estado cara a cara con el Covid-19: “La lucha ha sido dura” https://…",FALSE,0,,2020-04-20T23:55:38Z,FALSE,,1252385469725175808,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",stephanjarpa,70,TRUE,FALSE,,
"RT @andresmancinie: Según la OMS: ""Los fallecidos por COVID-19 en el mundo desde el inicio de la pandemia ascienden a 157.970, y los contag…",FALSE,0,,2020-04-20T23:55:35Z,FALSE,,1252385456131469313,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pupi_oyanedel,2,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:55:30Z,FALSE,,1252385434748870660,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AQuenobi,64,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:55:27Z,FALSE,,1252385423315230720,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",isabelf62823062,560,TRUE,FALSE,,
"#Noticias24 mi mamá pertenece al 40% de vulnerabilidad y no recibió el bono covid-19, ella tiene un trabajo informa… https://t.co/cmomyHnTlN",FALSE,0,,2020-04-20T23:54:51Z,TRUE,,1252385271686914049,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lalmal42,0,FALSE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:54:50Z,FALSE,,1252385268172156930,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LadyRosseMarie,560,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:54:48Z,FALSE,,1252385258462302209,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Cartivana,64,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:54:33Z,FALSE,,1252385196663439366,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CompadreTV,560,TRUE,FALSE,,
"Según la OMS: ""Los fallecidos por COVID-19 en el mundo desde el inicio de la pandemia ascienden a 157.970, y los co… https://t.co/4rb3ii3yl0",FALSE,0,,2020-04-20T23:54:31Z,TRUE,,1252385185632419843,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",andresmancinie,2,FALSE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:54:25Z,FALSE,,1252385162194636803,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jpavendano,560,TRUE,FALSE,,
"RT @360PrensaLibre: CIENTOS DE PERSONAS PROTESTAN EN PLAZA DE LA DIGNIDAD CONTRA POLÍTICAS DE PIÑERA POR COVID-19 
https://t.co/9ygpvT0bQh…",FALSE,0,,2020-04-20T23:54:22Z,FALSE,,1252385150068908036,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RODRIGOLASTRA,8,TRUE,FALSE,,
"RT @El_Ciudadano: No vaya a ser que con esta ""nueva normalidad"" el virus vaya mutando....
#nuevanormalidad #covid-19 #fueramañalich #nuncam…",FALSE,0,,2020-04-20T23:54:19Z,FALSE,,1252385136953311232,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TelyeYurisch,233,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:53:50Z,FALSE,,1252385016971014150,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BielZuvic,560,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:53:44Z,FALSE,,1252384989276073984,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rodo237830,560,TRUE,FALSE,,
"RT @GrupoMiradas: Recomendamos el nuevo artículo de la psicóloga @VinkaJackson  ✏️🚸

Educación en tiempos de COVID-19 y prácticas sensibles…",FALSE,0,,2020-04-20T23:53:34Z,FALSE,,1252384948188663809,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",revistatopia,13,TRUE,FALSE,,
RT @PublimetroChile: Minsal informa seis nuevos fallecidos por #coronavirus: víctimas fatales llegan a 139 y casos suben a 10.507 👉 https:/…,FALSE,0,,2020-04-20T23:53:32Z,FALSE,,1252384938273300480,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gogamaya,7,TRUE,FALSE,,
"RT @T13: Negocio ilegal de tragamonedas es clausurado y encuentran a varias personas con COVID-19 en Quilicura 

EN VIVO por #T13Tarde 📺 »…",FALSE,0,,2020-04-20T23:53:24Z,FALSE,,1252384907495477255,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",varo_,65,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:53:22Z,FALSE,,1252384896690999298,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Francis13372693,560,TRUE,FALSE,,
RT @ucatolica: #FelizLunes 🤩 Partimos la semana con una excelente noticia: Los ventiladores mecánicos desarrollados por docentes y estudian…,FALSE,0,,2020-04-20T23:53:16Z,FALSE,,1252384872682803200,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Acuario81,722,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:52:52Z,FALSE,,1252384772745072641,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KrustieXnoise,64,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:52:50Z,FALSE,,1252384765224742914,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mapiushka,560,TRUE,FALSE,,
"RT @espinozacuellar: Telefonazo del Presidente de la República al Consejo para la Transparencia.  

Piñera logró que los requerimientos y r…",FALSE,0,,2020-04-20T23:52:45Z,FALSE,,1252384741510148096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StosCastillo,244,TRUE,FALSE,,
"RT @PiensaPrensa: INDH constató -en terreno- 149 internos y funcionarios están contagiados por #COVIDー19 en la cárcel de Puente Alto.
https…",FALSE,0,,2020-04-20T23:52:44Z,FALSE,,1252384737944981506,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ACC_2020_,64,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:52:37Z,FALSE,,1252384709117489152,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LiberteOneLove,560,TRUE,FALSE,,
RT @IntendenciaRM: El Int. @FelipeGuevaraSt y el Alc. @RodrigoDelgadoM inauguran estación de sanitización para vehículos de emergencias y d…,FALSE,0,,2020-04-20T23:52:19Z,FALSE,,1252384634291187712,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Petalodesal27,8,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:52:13Z,FALSE,,1252384608731029507,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CURICANA,64,TRUE,FALSE,,
"RT @360PrensaLibre: CIENTOS DE PERSONAS PROTESTAN EN PLAZA DE LA DIGNIDAD CONTRA POLÍTICAS DE PIÑERA POR COVID-19 
https://t.co/9ygpvT0bQh…",FALSE,0,,2020-04-20T23:51:50Z,FALSE,,1252384511242801155,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JorgeGalvez2020,8,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:51:49Z,FALSE,,1252384509275721732,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnaMariaGazmuri,64,TRUE,FALSE,,
RT @El_Ciudadano: Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volver a l…,FALSE,0,,2020-04-20T23:51:30Z,FALSE,,1252384428090781697,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gonzalocasstro,64,TRUE,FALSE,,
CIENTOS DE PERSONAS PROTESTAN EN PLAZA DE LA DIGNIDAD CONTRA POLÍTICAS DE PIÑERA POR COVID-19… https://t.co/oMCGFn8IfE,FALSE,12,,2020-04-20T23:51:26Z,TRUE,,1252384410956992519,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",360PrensaLibre,8,FALSE,FALSE,,
"RT @GiorgioJackson: Aunq repita 50 veces ""gradualidad, responsabilidad, cuidado de salud, nueva normalidad"", las acciones d @sebastianpiner…",FALSE,0,,2020-04-20T23:51:19Z,FALSE,,1252384380858691585,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maxima888,1399,TRUE,FALSE,,
"RT @OliverTwitttt: Covid-19 - Nuevo Reporte. Hace dos semanas, varias personas me decían: ""espérate 2 semanas, se vendrá el caos, guardaré…",FALSE,0,,2020-04-20T23:51:10Z,FALSE,,1252384345009999877,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AndradeMagaly,61,TRUE,FALSE,,
RT @ucatolica: #FelizLunes 🤩 Partimos la semana con una excelente noticia: Los ventiladores mecánicos desarrollados por docentes y estudian…,FALSE,0,,2020-04-20T23:51:04Z,FALSE,,1252384320406208512,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",felipemonjesg,722,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:50:58Z,FALSE,,1252384295869505537,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LoritoRodriguez,560,TRUE,FALSE,,
"RT @espinozacuellar: Telefonazo del Presidente de la República al Consejo para la Transparencia.  

Piñera logró que los requerimientos y r…",FALSE,0,,2020-04-20T23:50:34Z,FALSE,,1252384194581237760,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",languis2019,244,TRUE,FALSE,,
"RT @presidencia_cl: Hoy el Pdte @sebastianpinera  anunció el #IngresoDeEmergencia por Covid-19, que beneficia a 4,5 millones de chilenos: “…",FALSE,0,,2020-04-20T23:50:32Z,FALSE,,1252384185207025670,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",medusaglo,83,TRUE,FALSE,,
Funcionarios públicos realizan protesta al frente de la Moneda luego de las medidas tomadas por el gobierno de volv… https://t.co/v47Q30pR5o,FALSE,150,,2020-04-20T23:50:30Z,TRUE,,1252384177657270274,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",El_Ciudadano,64,FALSE,FALSE,,
RT @Carabdechile: Sigue estos protocolos de seguridad cuando salgas de tu casa para prevenir el virus #Covid_19. Ten presente que debes uti…,FALSE,0,,2020-04-20T23:50:28Z,FALSE,,1252384170057162753,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nu_nyt,18,TRUE,FALSE,,
"RT @PhilippeDelteil: Quiero ver a los anti vacunas rechazando la vacuna al COVID-19.

Quiero ver!!!",FALSE,0,,2020-04-20T23:50:18Z,FALSE,,1252384124079181827,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RocoPamela,12,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:50:14Z,FALSE,,1252384109671809027,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Anthony26QP,560,TRUE,FALSE,,
"RT @El_Ciudadano: Viviremos
Volveremos
Venceremos
#covid-19 #nuevaNormalidad #fueramañalich #fuerapiñera #nuncamas https://t.co/1BgV7VZhkQ",FALSE,0,,2020-04-20T23:50:04Z,FALSE,,1252384068429164545,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Edu_Leon_10,43,TRUE,FALSE,,
RT @caesear: Peor que el COVID 19 es la crisis moral y pobreza intelectual del Peor Congreso de la Historia. Este #CongresoIndolente tiene…,FALSE,0,,2020-04-20T23:50:03Z,FALSE,,1252384062406144002,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MonicaDguezC,28,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:49:39Z,FALSE,,1252383963764494341,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pestecontrainfo,560,TRUE,FALSE,,
"RT @sebasugarte: ORGULLO UNAB | Dr. Sebastián Ugarte, el hombre que ha estado cara a cara con el Covid-19: “La lucha ha sido dura” https://…",FALSE,0,,2020-04-20T23:49:36Z,FALSE,,1252383948585398272,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DamBel72,70,TRUE,FALSE,,
RT @ucatolica: #FelizLunes 🤩 Partimos la semana con una excelente noticia: Los ventiladores mecánicos desarrollados por docentes y estudian…,FALSE,0,,2020-04-20T23:49:34Z,FALSE,,1252383942478450689,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alejandroperezg,722,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:49:30Z,FALSE,,1252383923532738561,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avalen73,560,TRUE,FALSE,,
Por fin nuestro dinero está sirviendo para apoyar la lucha contra el Covid 19. https://t.co/lpOtc21OUZ,FALSE,0,,2020-04-20T23:49:27Z,FALSE,,1252383914036879361,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElidoVarona,0,FALSE,FALSE,,
"RT @thcmago: #noticias24 En Italia, se realizó la primera autopsia a 50 pacientes que fallecieron por Covid-19. Encontraron que se agranda…",FALSE,0,,2020-04-20T23:49:20Z,FALSE,,1252383881279365120,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mrodriguezm_656,54,TRUE,FALSE,,
"RT @vic_chanfreau: El @GobiernodeChile no pregunta a comité asesor covid-19 para regreso de funcionarios a trabajar, periodistas preguntan…",FALSE,0,,2020-04-20T23:49:19Z,FALSE,,1252383879417131009,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CxRubia,188,TRUE,FALSE,,
RT @latercera: Vuelven las manifestaciones a Plaza Baquedano en medio de la pandemia del Covid-19 https://t.co/Rxf5eKAEcN https://t.co/o9bd…,FALSE,0,,2020-04-20T23:49:18Z,FALSE,,1252383876078436352,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jedomm,560,TRUE,FALSE,,
