text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @Cooperativa: #Maule: Seremi de Salud confirma brote de #covid-19 dentro de Hospital Regional de #Talca #CooperativaEnCasa #CooperativaR…,FALSE,0,,2020-04-18T23:59:59Z,FALSE,,1251661788002889728,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BlancoArismendi,31,TRUE,FALSE,,
"RT @Pantheon1969: A las Nuevas Generaciones: Uds. no han comprendido, estamos en crisis mundial más grande después de la segunda guerra.#Ch…",FALSE,0,,2020-04-18T23:59:59Z,FALSE,,1251661787709259776,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gritandosilenc1,4,TRUE,FALSE,,
"RT @rodrigo410: Una tía acaba de fallecer de #Covid_19 en el hospital de La Florida. Nos piden que saquemos el cuerpo ahora, mientras que e…",FALSE,0,,2020-04-18T23:59:52Z,FALSE,,1251661756814053376,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Curly_Murieta,499,TRUE,FALSE,,
RT @latercera: #LTDomingo | Cuarentena con estrellas verdes. El Covid-19 golpeó a los chilenos luego del conflicto social y en un escenario…,FALSE,0,,2020-04-18T23:59:38Z,FALSE,,1251661699297554436,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Felipe_Araos,54,TRUE,FALSE,,
RT @juancarlossaid: ¿CUÁNDO SE ACABA EL #CORONAVIRUS o enfermedad #Covid_19 ? Existen dos escenarios en los que podríamos volver a movernos…,FALSE,0,,2020-04-18T23:59:12Z,FALSE,,1251661589364817920,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TelegramaRadio,863,TRUE,FALSE,,
"RT @AndreaObaid: ¿Era error de un medio de comunicación? Acá la ONU lo dice clarito:
Tener anticuerpos no significa ser inmune al coronavir…",FALSE,0,,2020-04-18T23:59:07Z,FALSE,,1251661570251374599,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Catdmon,130,TRUE,FALSE,,
RT @AndreaObaid: Comunicado de prensa de la Sociedad Chilena de Alergias e Inmunología en resumen dice que: los tests de anticuerpos permit…,FALSE,0,,2020-04-18T23:58:46Z,FALSE,,1251661483156680711,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DarlicMilka,213,TRUE,FALSE,,
RT @Chileokulto: Se imaginan vivir en un pais lleno de este material… ¡Que envidia!: Japón desarrolló fibra de cobre que neutraliza el Covi…,FALSE,0,,2020-04-18T23:58:43Z,FALSE,,1251661468308774913,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",claudioarrepol,838,TRUE,FALSE,,
"RT @uchile: Chile no está aplanando la curva, la perdimos de vista: la visión sobre el manejo del #COVIDー19 del académico @CienciasUChile y…",FALSE,0,,2020-04-18T23:58:34Z,FALSE,,1251661429557669890,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colfish2k2,2174,TRUE,FALSE,,
"RT @pabloviollier: Chile no está aplanando la curva, la perdimos de vista https://t.co/qwcKYT2Lx3",FALSE,0,,2020-04-18T23:58:18Z,FALSE,,1251661365699362816,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",esteban_yy,32,TRUE,FALSE,,
RT @juancarlossaid: ¿CUÁNDO SE ACABA EL #CORONAVIRUS o enfermedad #Covid_19 ? Existen dos escenarios en los que podríamos volver a movernos…,FALSE,0,,2020-04-18T23:58:12Z,FALSE,,1251661338507710466,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cambiazo,863,TRUE,FALSE,,
RT @AndreaObaid: Comunicado de prensa de la Sociedad Chilena de Alergias e Inmunología en resumen dice que: los tests de anticuerpos permit…,FALSE,0,,2020-04-18T23:58:12Z,FALSE,,1251661338163757059,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",heribertofranco,213,TRUE,FALSE,,
"RT @rodrigo410: Una tía acaba de fallecer de #Covid_19 en el hospital de La Florida. Nos piden que saquemos el cuerpo ahora, mientras que e…",FALSE,0,,2020-04-18T23:58:03Z,FALSE,,1251661299374854145,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jsthx,499,TRUE,FALSE,,
RT @Anwar_Farran: Llevo más de 20 días encerrado y he vuelto a dar positivo por #COVID_19. Esto demuestra lo poco que sabemos sobre el viru…,FALSE,0,,2020-04-18T23:58:02Z,FALSE,,1251661297315446785,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",deniiwinii,12763,TRUE,FALSE,,
"RT @Pa__tty: Esto no tiene ningún sentido ni consideración primordial x interés superior d niños, ade+ d no entender cómo l@s niñ@s viven s…",FALSE,0,,2020-04-18T23:57:48Z,FALSE,,1251661237412397056,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",semamove,358,TRUE,FALSE,,
"A las Nuevas Generaciones: Uds. no han comprendido, estamos en crisis mundial más grande después de la segunda guer… https://t.co/isxYKMri9D",FALSE,3,,2020-04-18T23:57:30Z,TRUE,,1251661164314087425,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pantheon1969,4,FALSE,FALSE,,
"RT @camila_vallejo: - Min d Economía reabre los Malls

- Pdte Piñera instruye retomar trabajo presencial a funcionarios públicos
 
- Mañali…",FALSE,0,,2020-04-18T23:57:17Z,FALSE,,1251661108961837056,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArmamaterChile,948,TRUE,FALSE,,
"🔴⚠️ Informe oficial Chile 18-04-2020:
// COVID-19
| Casos Totales: 9.730 (+478)
| Muertes: 126 (+10)
| Hospitalizad… https://t.co/ZeShveatZh",FALSE,0,,2020-04-18T23:57:10Z,TRUE,,1251661079454928897,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TVjosephs,0,FALSE,FALSE,,
